"";"BD";"fiche_n";"id_sortie";"id_obs";"date";"a";"m";"j";"Saisie";"etat_mer";"temp";"force_v";"direct_v";"direct_h";"neb";"phase_lune";"y_lat_DD";"x_lon_DD";"mod_peche";"prof_m_moyen";"nb_pecheur";"h_debut";"heure_enq";"h_fin";"Temps_peche_effectif";"choix_site";"fonds_rech";"esp_cib";"mort_app";"mort_esp";"viv_app";"viv_esp";"autre_app";"procu_app";"tech_util";"nom_scien";"nb_ind";"tail_cm";"poids_g";"poids_sor";"photos";"CPUE";"CPUE total";"obs";"y_lat";"y_degre";"y_min_dec";"lat";"x_lon";"x_degre";"x_min_dec";"long";"temps_peche_estime";"res_tour";"infraction";"infraction_nb";"zone_peche";"commune";"mode_de_pêche";"zone_geographique"
"699";"Stareso";102;NA;NA;2023-09-15;"2023";"09";"15";"NC";3;20;"2";"E";"S";"50-75%";NA;42,96014;9,47042;"pe";19;1;09:00:00;10:15:00;12:00:00;03:00:00;NA;NA;"soupe";"cru";"gambas";"vers";"dure vert";NA;NA;"palangrotte ; traine de surface";"Diplodus annularis";2;8;NA;NA;"IMG_9027.jpeg";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"en mer";NA;"PE";"4 ; 6"
"700";"Stareso";102;NA;NA;2023-09-15;"2023";"09";"15";"NC";3;20;"2";"E";"S";"50-75%";NA;42,96014;9,47042;"pe";19;1;09:00:00;10:15:00;12:00:00;03:00:00;NA;NA;"soupe";"cru";"gambas";"vers";"dure vert";NA;NA;"palangrotte ; traine de surface";"Coris julis";1;10;NA;NA;"IMG_9027.jpeg";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"en mer";NA;"PE";"4 ; 6"
"701";"Stareso";102;NA;NA;2023-09-15;"2023";"09";"15";"NC";3;20;"2";"E";"S";"50-75%";NA;42,96014;9,47042;"pe";19;1;09:00:00;10:15:00;12:00:00;03:00:00;NA;NA;"soupe";"cru";"gambas";"vers";"dure vert";NA;NA;"palangrotte ; traine de surface";"Spondyliosoma cantharus";1;8;NA;NA;"IMG_9027.jpeg";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"en mer";NA;"PE";"4 ; 6"
"702";"Stareso";103;NA;NA;2023-09-15;"2023";"09";"15";"NC";3;20;"2";"E";"S";"50-75%";NA;42,99146;9,45347;"pe";6;2;09:30:00;10:35:00;10:30:00;01:00:00;NA;NA;"NA";NA;NA;NA;NA;NA;NA;"shad";"0";0;0;NA;NA;"0";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"en mer";NA;"PE";"4"
"703";"Stareso";104;NA;NA;2023-09-15;"2023";"09";"15";"NC";3;20;"2";"E";"S";"25-50%";NA;42,99786;9,44828;"pe";12;2;09:30:00;10:40:00;12:00:00;02:30:00;NA;NA;"soupe";NA;NA;NA;NA;NA;NA;"traine de fond  ; leurre de surface";"0";0;0;NA;NA;"0";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"en mer";NA;"PE";"4 ; 6"
"704";"Stareso";105;NA;NA;2023-09-15;"2023";"09";"15";"NC";3;20;"2";"E";"S";"10-25%";NA;42,99786;9,44288;"pe";23;2;07:30:00;10:55:00;11:00:00;03:30:00;NA;NA;"soupe";"pss";"viande";NA;NA;NA;NA;"palangrotte";"Serranus scriba";4;10;NA;NA;"IMG_9037.jpeg";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"en mer";NA;"PE";"4"
"705";"Stareso";105;NA;NA;2023-09-15;"2023";"09";"15";"NC";3;20;"2";"E";"S";"10-25%";NA;42,99786;9,44288;"pe";23;2;07:30:00;10:55:00;11:00:00;03:30:00;NA;NA;"soupe";"pss";"viande";NA;NA;NA;NA;"palangrotte";"Serranus scriba";4;12;NA;NA;"IMG_9037.jpeg";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"en mer";NA;"PE";"4"
"706";"Stareso";105;NA;NA;2023-09-15;"2023";"09";"15";"NC";3;20;"2";"E";"S";"10-25%";NA;42,99786;9,44288;"pe";23;2;07:30:00;10:55:00;11:00:00;03:30:00;NA;NA;"soupe";"pss";"viande";NA;NA;NA;NA;"palangrotte";"Serranus scriba";7;13;NA;NA;"IMG_9037.jpeg";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"en mer";NA;"PE";"4"
"707";"Stareso";105;NA;NA;2023-09-15;"2023";"09";"15";"NC";3;20;"2";"E";"S";"10-25%";NA;42,99786;9,44288;"pe";23;2;07:30:00;10:55:00;11:00:00;03:30:00;NA;NA;"soupe";"pss";"viande";NA;NA;NA;NA;"palangrotte";"Serranus scriba";13;15;NA;NA;"IMG_9037.jpeg";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"en mer";NA;"PE";"4"
"708";"Stareso";105;NA;NA;2023-09-15;"2023";"09";"15";"NC";3;20;"2";"E";"S";"10-25%";NA;42,99786;9,44288;"pe";23;2;07:30:00;10:55:00;11:00:00;03:30:00;NA;NA;"soupe";"pss";"viande";NA;NA;NA;NA;"palangrotte";"Serranus scriba";5;16;NA;NA;"IMG_9037.jpeg";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"en mer";NA;"PE";"4"
"709";"Stareso";105;NA;NA;2023-09-15;"2023";"09";"15";"NC";3;20;"2";"E";"S";"10-25%";NA;42,99786;9,44288;"pe";23;2;07:30:00;10:55:00;11:00:00;03:30:00;NA;NA;"soupe";"pss";"viande";NA;NA;NA;NA;"palangrotte";"Serranus scriba";1;17;NA;NA;"IMG_9037.jpeg";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"en mer";NA;"PE";"4"
"710";"Stareso";105;NA;NA;2023-09-15;"2023";"09";"15";"NC";3;20;"2";"E";"S";"10-25%";NA;42,99786;9,44288;"pe";23;2;07:30:00;10:55:00;11:00:00;03:30:00;NA;NA;"soupe";"pss";"viande";NA;NA;NA;NA;"palangrotte";"Serranus scriba";1;23;NA;NA;"IMG_9037.jpeg";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"en mer";NA;"PE";"4"
"711";"Stareso";105;NA;NA;2023-09-15;"2023";"09";"15";"NC";3;20;"2";"E";"S";"10-25%";NA;42,99786;9,44288;"pe";23;2;07:30:00;10:55:00;11:00:00;03:30:00;NA;NA;"soupe";"pss";"viande";NA;NA;NA;NA;"palangrotte";"Diplodus annularis";1;12;NA;NA;"IMG_9035.jpeg";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"en mer";NA;"PE";"4"
"712";"Stareso";105;NA;NA;2023-09-15;"2023";"09";"15";"NC";3;20;"2";"E";"S";"10-25%";NA;42,99786;9,44288;"pe";23;2;07:30:00;10:55:00;11:00:00;03:30:00;NA;NA;"soupe";"pss";"viande";NA;NA;NA;NA;"palangrotte";"Spondyliosoma cantharus";1;17;NA;NA;"IMG_9035.jpeg";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"en mer";NA;"PE";"4"
"713";"Stareso";105;NA;NA;2023-09-15;"2023";"09";"15";"NC";3;20;"2";"E";"S";"10-25%";NA;42,99786;9,44288;"pe";23;2;07:30:00;10:55:00;11:00:00;03:30:00;NA;NA;"soupe";"pss";"viande";NA;NA;NA;NA;"palangrotte";"Trachinus sp.";1;23;NA;NA;"IMG_9034.jpeg";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"en mer";NA;"PE";"4"
"714";"Stareso";106;NA;NA;2023-09-15;"2023";"09";"15";"NC";3;22;"2";"E";"S";"25-50%";NA;43,00302;9,44047;"pe";27;2;08:30:00;11:15:00;12:00:00;02:30:00;NA;NA;"denti ; pageot ; soupe";NA;NA;"vers";"dure vert";NA;NA;"traine de surface ; leurre de surface ; tenya ; madaï ; inchiku ; fireball";"Coris julis";2;7;NA;NA;"IMG_9041.jpeg";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"en mer";NA;"PDB ; PE";"4 ; 6"
"715";"Stareso";106;NA;NA;2023-09-15;"2023";"09";"15";"NC";3;22;"2";"E";"S";"25-50%";NA;43,00302;9,44047;"pe";27;2;08:30:00;11:15:00;12:00:00;02:30:00;NA;NA;"denti ; pageot ; soupe";NA;NA;"vers";"dure vert";NA;NA;"traine de surface ; leurre de surface ; tenya ; madaï ; inchiku ; fireball";"Coris julis";1;10;NA;NA;"IMG_9041.jpeg";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"en mer";NA;"PDB ; PE";"4 ; 6"
"716";"Stareso";106;NA;NA;2023-09-15;"2023";"09";"15";"NC";3;22;"2";"E";"S";"25-50%";NA;43,00302;9,44047;"pe";27;2;08:30:00;11:15:00;12:00:00;02:30:00;NA;NA;"denti ; pageot ; soupe";NA;NA;"vers";"dure vert";NA;NA;"traine de surface ; leurre de surface ; tenya ; madaï ; inchiku ; fireball";"Coris julis";1;12;NA;NA;"IMG_9041.jpeg";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"en mer";NA;"PDB ; PE";"4 ; 6"
"717";"Stareso";106;NA;NA;2023-09-15;"2023";"09";"15";"NC";3;22;"2";"E";"S";"25-50%";NA;43,00302;9,44047;"pe";27;2;08:30:00;11:15:00;12:00:00;02:30:00;NA;NA;"denti ; pageot ; soupe";NA;NA;"vers";"dure vert";NA;NA;"traine de surface ; leurre de surface ; tenya ; madaï ; inchiku ; fireball";"Coris julis";2;16;NA;NA;"IMG_9041.jpeg";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"en mer";NA;"PDB ; PE";"4 ; 6"
"718";"Stareso";106;NA;NA;2023-09-15;"2023";"09";"15";"NC";3;22;"2";"E";"S";"25-50%";NA;43,00302;9,44047;"pe";27;2;08:30:00;11:15:00;12:00:00;02:30:00;NA;NA;"denti ; pageot ; soupe";NA;NA;"vers";"dure vert";NA;NA;"traine de surface ; leurre de surface ; tenya ; madaï ; inchiku ; fireball";"Coris julis";2;17;NA;NA;"IMG_9041.jpeg";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"en mer";NA;"PDB ; PE";"4 ; 6"
"719";"Stareso";106;NA;NA;2023-09-15;"2023";"09";"15";"NC";3;22;"2";"E";"S";"25-50%";NA;43,00302;9,44047;"pe";27;2;08:30:00;11:15:00;12:00:00;02:30:00;NA;NA;"denti ; pageot ; soupe";NA;NA;"vers";"dure vert";NA;NA;"traine de surface ; leurre de surface ; tenya ; madaï ; inchiku ; fireball";"Coris julis";4;20;NA;NA;"IMG_9041.jpeg";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"en mer";NA;"PDB ; PE";"4 ; 6"
"720";"Stareso";106;NA;NA;2023-09-15;"2023";"09";"15";"NC";3;22;"2";"E";"S";"25-50%";NA;43,00302;9,44047;"pe";27;2;08:30:00;11:15:00;12:00:00;02:30:00;NA;NA;"denti ; pageot ; soupe";NA;NA;"vers";"dure vert";NA;NA;"traine de surface ; leurre de surface ; tenya ; madaï ; inchiku ; fireball";"Serranus scriba";1;10;NA;NA;"IMG_9041.jpeg";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"en mer";NA;"PDB ; PE";"4 ; 6"
"721";"Stareso";106;NA;NA;2023-09-15;"2023";"09";"15";"NC";3;22;"2";"E";"S";"25-50%";NA;43,00302;9,44047;"pe";27;2;08:30:00;11:15:00;12:00:00;02:30:00;NA;NA;"denti ; pageot ; soupe";NA;NA;"vers";"dure vert";NA;NA;"traine de surface ; leurre de surface ; tenya ; madaï ; inchiku ; fireball";"Serranus scriba";5;12;NA;NA;"IMG_9041.jpeg";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"en mer";NA;"PDB ; PE";"4 ; 6"
"722";"Stareso";106;NA;NA;2023-09-15;"2023";"09";"15";"NC";3;22;"2";"E";"S";"25-50%";NA;43,00302;9,44047;"pe";27;2;08:30:00;11:15:00;12:00:00;02:30:00;NA;NA;"denti ; pageot ; soupe";NA;NA;"vers";"dure vert";NA;NA;"traine de surface ; leurre de surface ; tenya ; madaï ; inchiku ; fireball";"Serranus scriba";1;15;NA;NA;"IMG_9041.jpeg";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"en mer";NA;"PDB ; PE";"4 ; 6"
"723";"Stareso";106;NA;NA;2023-09-15;"2023";"09";"15";"NC";3;22;"2";"E";"S";"25-50%";NA;43,00302;9,44047;"pe";27;2;08:30:00;11:15:00;12:00:00;02:30:00;NA;NA;"denti ; pageot ; soupe";NA;NA;"vers";"dure vert";NA;NA;"traine de surface ; leurre de surface ; tenya ; madaï ; inchiku ; fireball";"Serranus scriba";1;16;NA;NA;"IMG_9041.jpeg";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"en mer";NA;"PDB ; PE";"4 ; 6"
"724";"Stareso";106;NA;NA;2023-09-15;"2023";"09";"15";"NC";3;22;"2";"E";"S";"25-50%";NA;43,00302;9,44047;"pe";27;2;08:30:00;11:15:00;12:00:00;02:30:00;NA;NA;"denti ; pageot ; soupe";NA;NA;"vers";"dure vert";NA;NA;"traine de surface ; leurre de surface ; tenya ; madaï ; inchiku ; fireball";"Serranus scriba";2;17;NA;NA;"IMG_9041.jpeg";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"en mer";NA;"PDB ; PE";"4 ; 6"
"725";"Stareso";106;NA;NA;2023-09-15;"2023";"09";"15";"NC";3;22;"2";"E";"S";"25-50%";NA;43,00302;9,44047;"pe";27;2;08:30:00;11:15:00;12:00:00;02:30:00;NA;NA;"denti ; pageot ; soupe";NA;NA;"vers";"dure vert";NA;NA;"traine de surface ; leurre de surface ; tenya ; madaï ; inchiku ; fireball";"Serranus scriba";1;23;NA;NA;"IMG_9041.jpeg";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"en mer";NA;"PDB ; PE";"4 ; 6"
"726";"Stareso";106;NA;NA;2023-09-15;"2023";"09";"15";"NC";3;22;"2";"E";"S";"25-50%";NA;43,00302;9,44047;"pe";27;2;08:30:00;11:15:00;12:00:00;02:30:00;NA;NA;"denti ; pageot ; soupe";NA;NA;"vers";"dure vert";NA;NA;"traine de surface ; leurre de surface ; tenya ; madaï ; inchiku ; fireball";"Spondyliosoma cantharus";5;8;NA;NA;"IMG_9041.jpeg";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"en mer";NA;"PDB ; PE";"4 ; 6"
"727";"Stareso";106;NA;NA;2023-09-15;"2023";"09";"15";"NC";3;22;"2";"E";"S";"25-50%";NA;43,00302;9,44047;"pe";27;2;08:30:00;11:15:00;12:00:00;02:30:00;NA;NA;"denti ; pageot ; soupe";NA;NA;"vers";"dure vert";NA;NA;"traine de surface ; leurre de surface ; tenya ; madaï ; inchiku ; fireball";"Spondyliosoma cantharus";1;14;NA;NA;"IMG_9039.jpeg";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"en mer";NA;"PDB ; PE";"4 ; 6"
"728";"Stareso";106;NA;NA;2023-09-15;"2023";"09";"15";"NC";3;22;"2";"E";"S";"25-50%";NA;43,00302;9,44047;"pe";27;2;08:30:00;11:15:00;12:00:00;02:30:00;NA;NA;"denti ; pageot ; soupe";NA;NA;"vers";"dure vert";NA;NA;"traine de surface ; leurre de surface ; tenya ; madaï ; inchiku ; fireball";"Pagellus erythrinus";1;17;NA;NA;"IMG_9041.jpeg";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"en mer";NA;"PDB ; PE";"4 ; 6"
"729";"Stareso";106;NA;NA;2023-09-15;"2023";"09";"15";"NC";3;22;"2";"E";"S";"25-50%";NA;43,00302;9,44047;"pe";27;2;08:30:00;11:15:00;12:00:00;02:30:00;NA;NA;"denti ; pageot ; soupe";NA;NA;"vers";"dure vert";NA;NA;"traine de surface ; leurre de surface ; tenya ; madaï ; inchiku ; fireball";"Pagellus erythrinus";1;23;NA;NA;"IMG_9040.jpeg";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"en mer";NA;"PDB ; PE";"4 ; 6"
"730";"Stareso";106;NA;NA;2023-09-15;"2023";"09";"15";"NC";3;22;"2";"E";"S";"25-50%";NA;43,00302;9,44047;"pe";27;2;08:30:00;11:15:00;12:00:00;02:30:00;NA;NA;"denti ; pageot ; soupe";NA;NA;"vers";"dure vert";NA;NA;"traine de surface ; leurre de surface ; tenya ; madaï ; inchiku ; fireball";"Serranus cabrilla";2;10;NA;NA;"IMG_9041.jpeg";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"en mer";NA;"PDB ; PE";"4 ; 6"
"731";"Stareso";106;NA;NA;2023-09-15;"2023";"09";"15";"NC";3;22;"2";"E";"S";"25-50%";NA;43,00302;9,44047;"pe";27;2;08:30:00;11:15:00;12:00:00;02:30:00;NA;NA;"denti ; pageot ; soupe";NA;NA;"vers";"dure vert";NA;NA;"traine de surface ; leurre de surface ; tenya ; madaï ; inchiku ; fireball";"Trachurus trachurus";1;23;NA;NA;"IMG_9041.jpeg";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"en mer";NA;"PDB ; PE";"4 ; 6"
"732";"Stareso";106;NA;NA;2023-09-15;"2023";"09";"15";"NC";3;22;"2";"E";"S";"25-50%";NA;43,00302;9,44047;"pe";27;2;08:30:00;11:15:00;12:00:00;02:30:00;NA;NA;"denti ; pageot ; soupe";NA;NA;"vers";"dure vert";NA;NA;"traine de surface ; leurre de surface ; tenya ; madaï ; inchiku ; fireball";"Diplodus annularis";1;10;NA;NA;"IMG_9041.jpeg";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"en mer";NA;"PDB ; PE";"4 ; 6"
"733";"Stareso";107;NA;NA;2023-09-15;"2023";"09";"15";"NC";3;25;"2";"E";"S";"25-50%";NA;42,87512;9,50128;"pe";46;1;10:00:00;13:00:00;13:00:00;03:00:00;NA;NA;"denti";NA;NA;"pss";"vif";NA;NA;"traine fond";"0";0;0;NA;NA;"0";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"en mer";NA;"PE";"4 ; 6 ; 7"
"734";"Stareso";108;NA;NA;2023-09-15;"2023";"09";"15";"NC";2;25;"2";"E";"S";"25-50%";NA;42,74329;9,46767;"pe";23;3;12:30:00;13:40:00;18:00:00;05:30:00;NA;NA;"blanc";NA;NA;NA;NA;NA;NA;"traine de fond  ; leurre de surface";"0";0;0;NA;NA;"0";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"en mer";NA;"PDB ; PE ; CSM";"7 ; 8"
"735";"Stareso";109;NA;NA;2023-09-21;"2023";"09";"21";"NC";0;23;"0";"SO";"SO";"25-50%";NA;42,67705;9,29961;"pdb";2;1;17:00:00;19:00:00;03:00:00;10:00:00;NA;NA;"dorade";NA;NA;"vers";"bibi";NA;NA;"surfcasting";"0";0;0;NA;NA;"0";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"côte sableuse";NA;"PDB";"1 ; 59 ; 60 ; 61"
"736";"Stareso";110;NA;NA;2023-09-21;"2023";"09";"21";"NC";0;23;"0";"SO";"SO";"25-50%";NA;42,67893;9,29888;"pdb";3;2;18:00:00;19:20:00;23:00:00;05:00:00;NA;NA;"mulet ; dorade";NA;NA;NA;NA;"pâte à pain";NA;"à soutenir du bord";"Mullus surmuletus";1;15;NA;NA;"non";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"jetée";NA;"PDB";"6 ; 7"
"737";"Stareso";110;NA;NA;2023-09-21;"2023";"09";"21";"NC";0;23;"0";"SO";"SO";"25-50%";NA;42,67893;9,29888;"pdb";3;2;18:00:00;19:20:00;23:00:00;05:00:00;NA;NA;"mulet ; dorade";NA;NA;NA;NA;"pâte à pain";NA;"à soutenir du bord";"Mullus surmuletus";1;28;NA;NA;"non";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"jetée";NA;"PDB";"6 ; 7"
"738";"Stareso";110;NA;NA;2023-09-21;"2023";"09";"21";"NC";0;23;"0";"SO";"SO";"25-50%";NA;42,67893;9,29888;"pdb";3;2;18:00:00;19:20:00;23:00:00;05:00:00;NA;NA;"mulet ; dorade";NA;NA;NA;NA;"pâte à pain";NA;"à soutenir du bord";"Mullus surmuletus";1;37;NA;NA;"IMG_9121.jpeg";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"jetée";NA;"PDB";"6 ; 7"
"739";"Stareso";110;NA;NA;2023-09-21;"2023";"09";"21";"NC";0;23;"0";"SO";"SO";"25-50%";NA;42,67893;9,29888;"pdb";3;2;18:00:00;19:20:00;23:00:00;05:00:00;NA;NA;"mulet ; dorade";NA;NA;NA;NA;"pâte à pain";NA;"à soutenir du bord";"Mullus surmuletus";1;42;NA;NA;"non";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"jetée";NA;"PDB";"6 ; 7"
"740";"Stareso";111;NA;NA;2023-09-21;"2023";"09";"21";"NC";0;23;"0";"SO";"SO";"25-50%";NA;42,67898;9,302;"pe";15;2;17:30:00;19:30:00;19:30:00;02:00:00;NA;NA;"NA";"cru";"crevette";NA;NA;NA;NA;"palangrotte ; ligne morte";"Serranus scriba";5;10;NA;NA;"non";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"débarquement";NA;"PE";"58 ; 59"
"741";"Stareso";111;NA;NA;2023-09-21;"2023";"09";"21";"NC";0;23;"0";"SO";"SO";"25-50%";NA;42,67898;9,302;"pe";15;2;17:30:00;19:30:00;19:30:00;02:00:00;NA;NA;"NA";"cru";"crevette";NA;NA;NA;NA;"palangrotte ; ligne morte";"Serranus scriba";5;25;NA;NA;"non";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"débarquement";NA;"PE";"58 ; 59"
"742";"Stareso";112;NA;NA;2023-09-22;"2023";"09";"22";"NC";1;22;"1";"SO";"SO";"25-50%";NA;42,68035;9,29727;"pdb";3;1;05:30:00;08:30:00;10:00:00;04:30:00;NA;NA;"loup ; dorade ; barracuda";"cru ; mll";"crabe ; bulots";NA;NA;NA;NA;"pêche à la calée ; leurre de surface ; jigging";"0";0;0;NA;NA;"0";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"dans le port";NA;"PDB";"59"
"743";"Stareso";113;NA;NA;2023-09-22;"2023";"09";"22";"NC";1;19;"1";"SO";"SO";"50-75%";NA;42,67937;9,29807;"pdb";3;1;08:00:00;09:00:00;11:00:00;03:00:00;NA;NA;"dorade";NA;NA;"vers";"bibi";NA;NA;"pêche à la calée";"0";0;0;NA;NA;"0";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"jetée";NA;"PDB ; PE";"59 ; 60 ; 61"
"744";"Stareso";114;NA;NA;2023-09-22;"2023";"09";"22";"NC";1;19;"1";"SO";"SO";"50-75%";NA;42,67951;9,29795;"pdb";3;1;07:45:00;09:05:00;11:00:00;03:15:00;NA;NA;"dorade";NA;NA;"vers";"bibi";NA;NA;"pêche à la calée";"0";0;0;NA;NA;"0";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"jetée";NA;"PDB ; PE";"1 ; 59"
"745";"Stareso";115;NA;NA;2023-09-22;"2023";"09";"22";"NC";1;19;"1";"SO";"SO";"50-75%";NA;42,67944;9,29795;"pdb";2;1;07:45:00;09:10:00;11:00:00;03:15:00;NA;NA;"dorade";NA;NA;"vers";"bibi";NA;NA;"pêche à la calée";"0";0;0;NA;NA;"0";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"jetée";NA;"PDB ; PE";"1 ; 59"
"746";"Stareso";116;NA;NA;2023-09-22;"2023";"09";"22";"NC";1;19;"1";"SO";"SO";"50-75%";NA;42,67596;9,29814;"pdb";3;2;08:00:00;09:15:00;10:00:00;02:00:00;NA;NA;"dorade";NA;NA;"vers ; pss";"bibi ; crabe";NA;NA;"canne à leurre";"0";0;0;NA;NA;"0";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"côte sableuse";NA;"PDB";"59"
"747";"Stareso";117;NA;NA;2023-10-05;"2023";"10";"05";"NC";1;25;"1";"NO";"E";"0-10%";NA;42,88878;9,47588;"pdb";10;1;12:30:00;12:40:00;17:00:00;04:30:00;NA;NA;"dorade coryphene";NA;NA;"pss";"mulet";NA;NA;"pêche à la pierre";"0";0;0;NA;NA;"0";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"jetée";NA;"PDB ; PE";"7"
"748";"Stareso";118;NA;NA;2023-10-05;"2023";"10";"05";"NC";0;25;"2";"NO";"E";"0-10%";NA;42,96032;9,45368;"pdb";5;1;13:00:00;13:00:00;14:00:00;01:00:00;NA;NA;"sar ; dorade";"cru";"crevette";"vers";"bibi";NA;NA;"à soutenir du bord";"0";0;0;NA;NA;"0";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"dans le port";NA;"PDB ; PE";"6"
"749";"Stareso";119;NA;NA;2023-10-05;"2023";"10";"05";"NC";1;25;"2";"NO";"E";"0-10%";NA;42,79313;9,48867;"csm";6;2;15:00:00;17:20:00;17:30:00;02:30:00;NA;NA;"sar ; dorade";NA;NA;NA;NA;NA;NA;"indienne ; chasse a trou";"0";0;0;NA;NA;"0";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"côte rocheuse";NA;"PDB ; PE ; CSM";"2 ; 6 ; 7 ; 8 ; 9 59 ; 60"
"750";"Stareso";120;NA;NA;2023-10-06;"2023";"10";"06";"NC";0;20;"0";"E";"NO";"0-10%";NA;42,71056;9,45543;"pdb";2;1;07:30:00;08:30:00;11:00:00;03:30:00;NA;NA;"soupe";NA;NA;NA;NA;"pâte à pain";NA;"pêche à la calée ; à soutenir du bord";"Sarpa salpa";1;10;NA;NA;"oui";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"jetée";"Bastia (2B)";"PDB";"9 ; 60"
"751";"Stareso";120;NA;NA;2023-10-06;"2023";"10";"06";"NC";0;20;"0";"E";"NO";"0-10%";NA;42,71056;9,45543;"pdb";2;1;07:30:00;08:30:00;11:00:00;03:30:00;NA;NA;"soupe";NA;NA;NA;NA;"pâte à pain";NA;"pêche à la calée ; à soutenir du bord";"Diplodus sargus";1;6;NA;NA;"oui";NA;NA;"relaché vivant";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"jetée";"Bastia (2B)";"PDB";"9 ; 60"
